customer_id,age,gender,country,join_date,membership_type,devices_owned,profile_count,is_active,avg_watch_minutes,avg_sessions,binge_days,active_days,late_ratio,payment_count,avg_amount_due,avg_amount_paid,ticket_count,avg_resolution,unresolved_count,churn
CUST_004174,25,Male,UK,2022-04-07,Standard,1,3,1,114.24175824175823,2.021978021978022,17,91,0.0,12,15.49,15.49,2.0,20.07,0.0,0
CUST_004175,69,Female,US,2024-05-20,Standard,2,1,1,75.51648351648352,2.098901098901099,0,91,0.0,8,15.49,15.49,0.0,0.0,0.0,1
CUST_004176,37,Female,CA,2022-08-17,Premium,2,1,1,133.87912087912088,2.098901098901099,26,91,0.0833333333333333,12,19.99,19.156666666666663,0.0,0.0,0.0,1
CUST_004177,49,Male,US,2024-10-15,Premium,4,1,1,140.74358974358975,2.230769230769231,26,78,0.0,3,19.99,19.99,0.0,0.0,0.0,1
CUST_004178,67,Female,CA,2024-04-11,Standard,2,2,1,72.97802197802197,2.21978021978022,0,91,0.0,9,15.49,15.49,0.0,0.0,0.0,1
CUST_004179,31,Female,BR,2023-05-29,Premium,2,3,1,51.417582417582416,2.21978021978022,0,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_004180,67,Male,CA,2023-05-12,Standard,1,2,1,78.8021978021978,2.2527472527472527,1,91,0.1666666666666666,12,15.49,13.553333333333336,0.0,0.0,0.0,0
CUST_004181,45,Other,CA,2023-04-04,Standard,1,1,1,57.989010989010985,1.824175824175824,0,91,0.0833333333333333,12,15.49,15.49,1.0,7.14,0.0,1
CUST_004182,63,Female,IN,2024-11-22,Standard,3,4,1,111.65,2.0,7,40,0.0,2,15.49,15.49,1.0,10.62,0.0,1
CUST_004183,69,Male,IN,2024-02-16,Basic,1,3,1,54.02197802197802,2.120879120879121,0,91,0.0,11,9.99,9.99,1.0,74.69,0.0,1
CUST_004184,41,Female,DE,2024-10-08,Standard,3,2,1,101.21176470588236,1.611764705882353,12,85,0.0,3,15.49,15.49,2.0,32.66,0.0,0
CUST_004185,32,Female,US,2022-02-23,Standard,4,3,1,90.6923076923077,2.10989010989011,2,91,0.0,12,15.49,15.49,1.0,11.03,0.0,1
CUST_004186,39,Female,DE,2022-11-27,Basic,1,2,1,77.31868131868131,2.1538461538461537,0,91,0.25,12,9.99,7.909166666666667,1.0,5.93,0.0,1
CUST_004187,47,Female,IN,2022-04-07,Basic,1,4,1,40.95604395604396,1.967032967032967,0,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004188,21,Female,US,2023-05-20,Basic,1,4,1,59.86813186813187,2.3076923076923075,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,1
CUST_004189,30,Male,US,2022-05-28,Premium,4,1,1,125.05494505494504,2.120879120879121,20,91,0.1666666666666666,12,19.99,18.32333333333333,0.0,0.0,0.0,1
CUST_004190,40,Female,CA,2023-06-01,Premium,1,4,1,115.42857142857144,2.10989010989011,16,91,0.0833333333333333,12,19.99,19.156666666666663,1.0,10.44,0.0,0
CUST_004191,25,Female,IN,2022-10-07,Basic,2,2,1,75.14285714285714,2.010989010989011,0,91,0.1666666666666666,12,9.99,8.325000000000001,2.0,32.94,1.0,1
CUST_004192,35,Male,US,2023-02-20,Basic,1,2,1,16.87912087912088,2.10989010989011,0,91,0.0833333333333333,12,9.99,9.1575,2.0,9.525,0.0,1
CUST_004193,29,Male,AU,2023-07-10,Basic,3,1,1,57.02197802197802,2.263736263736264,0,91,0.1666666666666666,12,9.99,9.99,0.0,0.0,0.0,0
CUST_004194,48,Other,IN,2022-07-25,Premium,2,1,1,44.472527472527474,2.087912087912088,0,91,0.1666666666666666,12,19.99,16.65833333333333,0.0,0.0,0.0,1
CUST_004195,31,Female,AU,2024-09-28,Basic,1,4,1,54.56043956043956,2.340659340659341,0,91,0.25,4,9.99,7.4925,1.0,18.61,0.0,1
CUST_004196,51,Female,US,2022-04-28,Premium,1,4,1,124.50549450549453,2.021978021978022,16,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_004197,35,Female,US,2023-04-25,Standard,4,2,1,36.04395604395605,2.340659340659341,0,91,0.0833333333333333,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004198,51,Female,US,2024-05-02,Premium,3,2,1,162.87912087912088,2.4945054945054945,41,91,0.125,8,19.99,18.74,1.0,9.87,0.0,0
CUST_004199,28,Female,US,2022-08-16,Standard,2,2,1,80.93406593406593,2.076923076923077,0,91,0.0833333333333333,12,15.49,14.844166666666666,0.0,0.0,0.0,1
CUST_004200,58,Female,DE,2023-10-16,Standard,2,1,1,89.05494505494505,2.076923076923077,3,91,0.0833333333333333,12,15.49,15.49,2.0,30.01,0.0,0
CUST_004201,29,Male,US,2023-06-25,Standard,4,1,1,88.07692307692308,2.1648351648351647,1,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004202,66,Female,CA,2024-11-14,Premium,2,1,1,104.89583333333331,2.4166666666666665,7,48,0.0,2,19.99,19.99,0.0,0.0,0.0,1
CUST_004203,32,Female,US,2022-03-28,Premium,2,3,1,118.7912087912088,2.032967032967033,17,91,0.0,12,19.99,19.99,1.0,24.69,0.0,1
CUST_004204,48,Female,CA,2023-09-04,Standard,3,3,1,91.04395604395604,2.0,2,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004205,66,Female,DE,2024-08-10,Standard,1,1,1,57.494505494505496,2.142857142857143,0,91,0.2,5,15.49,13.94,0.0,0.0,0.0,1
CUST_004206,46,Female,IN,2024-10-04,Premium,1,4,1,164.34831460674158,2.101123595505618,47,89,0.0,3,19.99,19.99,0.0,0.0,0.0,0
CUST_004207,43,Male,BR,2022-06-27,Premium,2,3,1,149.8021978021978,2.3956043956043955,37,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_004208,35,Male,US,2022-05-20,Standard,3,4,1,49.285714285714285,2.142857142857143,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004209,49,Male,AU,2023-03-08,Basic,4,3,1,64.3076923076923,2.098901098901099,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,0
CUST_004210,39,Male,BR,2024-08-03,Basic,1,2,1,32.83516483516483,1.879120879120879,0,91,0.0,5,9.99,9.99,0.0,0.0,0.0,1
CUST_004211,55,Other,CA,2023-06-15,Premium,2,2,1,138.23076923076923,2.197802197802198,30,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_004212,34,Male,CA,2023-01-03,Basic,2,2,1,67.3956043956044,1.956043956043956,2,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004213,40,Male,AU,2024-02-06,Basic,3,4,1,77.65934065934066,1.967032967032967,0,91,0.0909090909090909,11,9.99,9.536363636363635,0.0,0.0,0.0,1
CUST_004214,41,Female,IN,2022-02-22,Basic,3,3,1,14.043956043956044,1.89010989010989,0,91,0.1666666666666666,12,9.99,8.325000000000001,2.0,27.855,0.0,1
CUST_004215,67,Female,BR,2023-07-01,Standard,3,3,1,66.26373626373626,2.3076923076923075,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004216,25,Male,CA,2023-10-29,Standard,2,4,1,58.5054945054945,2.230769230769231,0,91,0.0833333333333333,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004217,58,Female,US,2024-01-12,Basic,3,2,1,67.76923076923077,2.098901098901099,0,91,0.0833333333333333,12,9.99,9.1575,1.0,49.22,0.0,1
CUST_004218,23,Female,BR,2024-07-03,Basic,2,4,1,14.032967032967033,1.956043956043956,0,91,0.1666666666666666,6,9.99,9.99,3.0,10.746666666666668,0.0,1
CUST_004219,22,Male,IN,2022-02-12,Standard,1,2,1,104.3846153846154,2.131868131868132,5,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,1
CUST_004220,61,Male,UK,2023-06-11,Premium,2,1,1,70.92307692307692,2.208791208791209,0,91,0.0,12,19.99,19.99,1.0,43.34,0.0,1
CUST_004221,46,Female,IN,2023-10-18,Basic,2,3,1,35.8021978021978,2.043956043956044,0,91,0.0,12,9.99,9.99,1.0,8.73,0.0,1
CUST_004222,45,Female,US,2024-05-16,Basic,1,4,1,65.41758241758242,2.1648351648351647,0,91,0.0,8,9.99,9.99,0.0,0.0,0.0,1
CUST_004223,28,Female,BR,2022-03-26,Standard,3,4,1,65.17582417582418,2.175824175824176,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004224,18,Male,AU,2024-09-11,Premium,3,2,1,104.74725274725274,1.934065934065934,13,91,0.0,4,19.99,19.99,1.0,8.29,0.0,1
CUST_004225,60,Male,DE,2022-01-30,Standard,2,4,1,111.25274725274726,1.978021978021978,13,91,0.0833333333333333,12,15.49,15.49,2.0,2.58,0.0,0
CUST_004226,36,Female,US,2022-03-29,Standard,2,2,1,99.50549450549453,2.2967032967032965,1,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004227,26,Male,CA,2024-04-07,Premium,1,2,1,90.1978021978022,2.021978021978022,2,91,0.0,9,19.99,19.99,0.0,0.0,0.0,0
CUST_004228,44,Male,DE,2023-08-14,Basic,3,3,1,74.10989010989012,2.1648351648351647,0,91,0.0,12,9.99,9.99,1.0,16.63,0.0,0
CUST_004229,51,Female,IN,2024-11-13,Basic,1,2,1,76.89795918367346,2.2857142857142856,1,49,0.0,2,9.99,9.99,0.0,0.0,0.0,1
CUST_004230,61,Male,UK,2022-06-26,Standard,2,2,1,116.95604395604396,2.043956043956044,12,91,0.0833333333333333,12,15.49,14.199166666666668,1.0,10.92,0.0,1
CUST_004231,21,Female,AU,2024-02-21,Premium,2,4,1,76.34065934065934,2.32967032967033,0,91,0.0,11,19.99,19.99,0.0,0.0,0.0,1
CUST_004232,53,Female,UK,2023-11-19,Standard,1,4,1,70.73626373626374,2.0549450549450547,1,91,0.0,12,15.49,15.49,1.0,19.75,0.0,1
CUST_004233,35,Male,UK,2023-08-15,Premium,1,2,1,193.53846153846155,2.1648351648351647,57,91,0.1666666666666666,12,19.99,19.156666666666663,0.0,0.0,0.0,0
CUST_004234,32,Female,US,2024-01-20,Standard,4,2,1,89.43956043956044,1.934065934065934,3,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004235,68,Male,US,2024-03-19,Standard,4,2,1,110.72527472527472,2.098901098901099,17,91,0.0,10,15.49,15.49,0.0,0.0,0.0,0
CUST_004236,30,Female,US,2024-03-13,Basic,3,1,1,25.01098901098901,2.043956043956044,0,91,0.1,10,9.99,8.991,0.0,0.0,0.0,0
CUST_004237,36,Male,AU,2023-03-24,Basic,1,2,1,90.47252747252747,2.076923076923077,4,91,0.0,12,9.99,9.99,1.0,26.13,0.0,0
CUST_004238,66,Male,CA,2022-02-23,Standard,3,1,1,40.46153846153846,2.032967032967033,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004239,23,Female,UK,2022-06-14,Basic,4,4,1,78.07692307692308,2.076923076923077,0,91,0.4166666666666667,12,9.99,7.4941666666666675,0.0,0.0,0.0,1
CUST_004240,65,Female,DE,2023-03-12,Basic,3,3,1,69.72527472527473,2.0,1,91,0.1666666666666666,12,9.99,9.158333333333331,0.0,0.0,0.0,0
CUST_004241,29,Female,IN,2023-04-22,Premium,4,3,1,59.27472527472528,2.3956043956043955,0,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_004242,68,Male,IN,2023-12-25,Premium,1,3,1,45.53846153846154,1.8021978021978025,0,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_004243,54,Male,US,2024-01-23,Basic,1,3,1,49.94505494505494,2.175824175824176,0,91,0.1666666666666666,12,9.99,8.325000000000001,0.0,0.0,0.0,0
CUST_004244,34,Female,DE,2022-12-23,Standard,3,4,1,77.07692307692308,2.087912087912088,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004245,40,Male,US,2023-02-27,Basic,1,3,1,70.04395604395604,2.032967032967033,0,91,0.0,12,9.99,9.99,2.0,35.4,0.0,0
CUST_004246,43,Male,US,2022-11-13,Basic,3,4,1,53.142857142857146,2.241758241758242,0,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004247,46,Female,US,2023-12-04,Standard,3,4,1,50.142857142857146,1.824175824175824,0,91,0.0,12,15.49,15.49,2.0,8.030000000000001,0.0,1
CUST_004248,50,Female,US,2024-08-23,Standard,4,2,1,117.27472527472528,2.087912087912088,12,91,0.0,5,15.49,15.49,1.0,8.22,0.0,1
CUST_004249,44,Female,US,2023-07-01,Basic,2,2,1,58.16483516483517,2.2857142857142856,0,91,0.0833333333333333,12,9.99,9.574166666666668,2.0,26.73,1.0,0
CUST_004250,42,Other,IN,2024-05-08,Basic,3,3,1,43.362637362637365,2.021978021978022,0,91,0.0,8,9.99,9.99,0.0,0.0,0.0,1
CUST_004251,27,Male,US,2022-02-11,Basic,4,2,1,110.23076923076924,2.4285714285714284,12,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004252,64,Female,IN,2022-10-21,Premium,4,1,1,158.03296703296704,2.2857142857142856,38,91,0.0,12,19.99,19.99,1.0,29.54,0.0,0
CUST_004253,40,Male,US,2024-02-09,Standard,4,1,1,95.68131868131869,1.978021978021978,7,91,0.0,11,15.490000000000002,15.490000000000002,0.0,0.0,0.0,1
CUST_004254,38,Female,US,2022-02-28,Standard,2,4,1,108.47252747252747,2.2967032967032965,13,91,0.1666666666666666,12,15.49,13.553333333333336,0.0,0.0,0.0,1
CUST_004255,38,Female,UK,2023-06-03,Basic,1,2,1,71.54945054945055,2.4285714285714284,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,0
CUST_004256,60,Other,AU,2022-07-15,Standard,3,3,1,86.43956043956044,2.032967032967033,2,91,0.0,12,15.49,15.49,1.0,4.92,0.0,1
CUST_004257,30,Female,DE,2024-05-25,Standard,3,3,1,58.54945054945055,1.945054945054945,0,91,0.25,8,15.49,13.5525,0.0,0.0,0.0,0
CUST_004258,54,Other,AU,2023-03-11,Premium,1,1,1,136.71428571428572,2.32967032967033,25,91,0.0833333333333333,12,19.99,18.324166666666667,0.0,0.0,0.0,1
CUST_004259,50,Female,IN,2024-05-11,Basic,1,2,1,99.3076923076923,2.142857142857143,3,91,0.125,8,9.99,8.74125,0.0,0.0,0.0,0
CUST_004260,41,Female,IN,2024-04-27,Premium,4,1,1,83.83516483516483,1.989010989010989,1,91,0.0,9,19.99,19.99,0.0,0.0,0.0,1
CUST_004261,61,Female,IN,2023-04-26,Standard,4,2,1,8.89010989010989,2.120879120879121,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004262,28,Male,IN,2024-10-04,Basic,1,3,1,56.69662921348315,2.056179775280899,0,89,0.0,3,9.99,9.99,1.0,41.72,0.0,1
CUST_004263,34,Male,US,2022-10-10,Basic,3,1,1,72.23076923076923,2.098901098901099,1,91,0.0833333333333333,12,9.99,9.1575,1.0,22.33,0.0,0
CUST_004264,21,Male,UK,2023-08-20,Standard,1,2,1,78.73626373626374,1.956043956043956,1,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,1
CUST_004265,64,Male,CA,2022-08-07,Premium,1,3,1,41.59340659340659,2.1868131868131866,0,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_004266,42,Female,CA,2024-09-18,Standard,2,2,1,61.95604395604396,2.505494505494505,0,91,0.0,4,15.49,15.49,1.0,19.43,0.0,1
CUST_004267,47,Female,UK,2024-06-19,Standard,2,3,1,39.31868131868132,2.1868131868131866,0,91,0.0,7,15.49,15.49,0.0,0.0,0.0,1
CUST_004268,26,Female,US,2024-04-06,Basic,4,4,1,57.92307692307692,2.098901098901099,0,91,0.1111111111111111,9,9.99,8.88,0.0,0.0,0.0,1
CUST_004269,38,Other,CA,2022-10-17,Basic,4,4,1,8.912087912087912,1.956043956043956,0,91,0.0,12,9.99,9.99,2.0,12.815,1.0,1
CUST_004270,37,Female,US,2023-07-18,Standard,3,2,1,79.38461538461539,2.197802197802198,2,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004271,36,Male,AU,2023-05-17,Standard,1,1,1,122.7912087912088,2.0,22,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004272,36,Male,US,2023-01-25,Standard,1,2,1,40.45054945054945,2.208791208791209,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004273,29,Male,US,2023-10-16,Basic,2,4,1,92.4065934065934,2.263736263736264,3,91,0.0833333333333333,12,9.99,9.1575,1.0,4.89,1.0,0
CUST_004274,54,Male,DE,2024-11-26,Basic,3,1,1,52.25,1.9166666666666667,0,36,0.0,2,9.99,9.99,1.0,18.11,0.0,1
CUST_004275,59,Female,UK,2023-04-12,Basic,1,4,1,68.08791208791209,2.10989010989011,1,91,0.0,12,9.99,9.99,0.0,0.0,0.0,0
CUST_004276,34,Female,US,2024-03-10,Premium,3,4,1,86.54945054945055,2.1868131868131866,2,91,0.0,10,19.99,19.99,0.0,0.0,0.0,0
CUST_004277,54,Female,CA,2022-05-06,Standard,2,1,1,100.27472527472528,2.065934065934066,10,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004278,65,Female,US,2024-05-02,Basic,1,1,1,123.73626373626374,2.3626373626373627,20,91,0.125,8,9.99,9.36625,2.0,6.28,0.0,0
CUST_004279,56,Female,US,2023-09-05,Basic,2,4,1,47.3956043956044,1.8461538461538465,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,1
CUST_004280,45,Male,US,2023-02-18,Basic,2,3,1,51.08791208791209,2.065934065934066,0,91,0.0833333333333333,12,9.99,9.1575,3.0,7.93,0.0,1
CUST_004281,58,Female,CA,2022-11-12,Standard,2,1,1,128.76923076923077,2.131868131868132,25,91,0.0833333333333333,12,15.49,14.199166666666668,1.0,9.05,0.0,0
CUST_004282,52,Male,DE,2022-05-26,Standard,1,4,1,98.82417582417582,2.175824175824176,5,91,0.0,12,15.49,15.49,1.0,8.77,0.0,1
CUST_004283,64,Male,IN,2022-07-24,Premium,3,1,1,98.2967032967033,2.175824175824176,6,91,0.1666666666666666,12,19.99,16.65833333333333,0.0,0.0,0.0,0
CUST_004284,65,Male,IN,2023-04-03,Standard,1,1,1,116.3846153846154,2.208791208791209,13,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004285,35,Female,US,2023-11-18,Basic,2,4,1,46.252747252747255,2.076923076923077,0,91,0.1666666666666666,12,9.99,8.741666666666667,0.0,0.0,0.0,1
CUST_004286,31,Male,US,2024-08-03,Standard,4,3,1,76.61538461538461,1.868131868131868,3,91,0.0,5,15.49,15.49,0.0,0.0,0.0,1
CUST_004287,52,Male,DE,2023-05-04,Standard,3,2,1,80.8021978021978,2.0549450549450547,1,91,0.0,12,15.49,15.49,1.0,11.71,0.0,1
CUST_004288,61,Female,US,2023-09-16,Basic,4,4,1,28.065934065934066,2.175824175824176,0,91,0.0,12,9.99,9.99,1.0,58.53,0.0,0
CUST_004289,58,Female,DE,2022-02-09,Premium,2,3,1,124.81318681318682,2.263736263736264,26,91,0.0833333333333333,12,19.99,18.324166666666667,0.0,0.0,0.0,1
CUST_004290,24,Male,UK,2023-12-31,Premium,1,4,1,145.26373626373626,2.1538461538461537,36,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_004291,58,Male,DE,2024-01-18,Standard,3,3,1,67.97802197802197,2.2527472527472527,0,91,0.0,12,15.49,15.49,1.0,27.62,0.0,1
CUST_004292,30,Female,US,2022-10-02,Standard,4,2,1,102.62637362637362,2.120879120879121,8,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,1
CUST_004293,35,Male,US,2024-01-22,Standard,1,2,1,37.45054945054945,2.2527472527472527,0,91,0.0833333333333333,12,15.49,14.844166666666666,0.0,0.0,0.0,0
CUST_004294,54,Female,BR,2022-12-22,Standard,3,1,1,72.15384615384616,2.241758241758242,0,91,0.0833333333333333,12,15.49,15.49,1.0,61.39,0.0,0
CUST_004295,30,Female,BR,2022-06-04,Basic,2,1,1,76.78021978021978,2.043956043956044,1,91,0.0833333333333333,12,9.99,9.1575,2.0,6.9,0.0,1
CUST_004296,53,Male,US,2023-11-23,Basic,2,2,1,89.72527472527473,2.230769230769231,1,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004297,48,Male,AU,2024-02-02,Basic,2,4,1,24.186813186813183,2.032967032967033,0,91,0.0,11,9.99,9.99,1.0,16.83,0.0,0
CUST_004298,19,Male,US,2022-02-24,Standard,1,2,1,112.24175824175823,2.2527472527472527,13,91,0.1666666666666666,12,15.49,13.553333333333336,1.0,12.87,0.0,1
CUST_004299,33,Male,US,2023-12-17,Standard,1,3,1,109.0989010989011,2.197802197802198,12,91,0.0833333333333333,12,15.49,14.844166666666666,1.0,8.05,0.0,0
CUST_004300,26,Male,IN,2023-11-02,Standard,2,3,1,73.50549450549451,2.120879120879121,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004301,26,Female,BR,2023-02-05,Standard,2,3,1,62.582417582417584,2.3076923076923075,0,91,0.0,12,15.49,15.49,1.0,47.54,0.0,0
CUST_004302,55,Male,AU,2022-08-18,Basic,3,2,1,76.45054945054945,2.21978021978022,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,0
CUST_004303,28,Female,CA,2022-03-08,Standard,4,1,1,93.010989010989,2.043956043956044,5,91,0.0,12,15.49,15.49,2.0,7.34,0.0,1
CUST_004304,39,Female,US,2022-04-24,Standard,3,3,1,114.02197802197804,2.098901098901099,13,91,0.0,12,15.49,15.49,1.0,44.98,0.0,0
CUST_004305,50,Male,IN,2023-02-20,Basic,4,3,1,80.6043956043956,2.10989010989011,0,91,0.0,12,9.99,9.99,1.0,17.67,0.0,1
CUST_004306,53,Male,US,2024-11-02,Basic,1,2,1,118.28333333333332,2.183333333333333,9,60,1.0,2,9.99,4.995,0.0,0.0,0.0,1
CUST_004307,62,Male,CA,2024-11-10,Premium,3,3,1,115.76923076923076,2.2884615384615383,3,52,0.0,2,19.99,19.99,0.0,0.0,0.0,0
CUST_004308,40,Male,UK,2022-08-03,Standard,1,2,1,66.49450549450549,1.868131868131868,0,91,0.0,12,15.49,15.49,1.0,38.79,0.0,0
CUST_004309,62,Female,US,2023-05-05,Basic,1,1,1,75.13186813186813,2.0549450549450547,3,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004310,62,Male,UK,2024-06-21,Premium,4,3,1,160.17582417582418,2.318681318681319,42,91,0.0,7,19.99,19.99,0.0,0.0,0.0,1
CUST_004311,51,Female,CA,2022-12-06,Standard,4,3,1,96.28571428571428,2.32967032967033,5,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004312,26,Male,BR,2022-04-22,Basic,3,3,1,74.91208791208791,2.0549450549450547,1,91,0.0833333333333333,12,9.99,9.1575,2.0,18.155,0.0,1
CUST_004313,41,Male,IN,2024-09-28,Basic,3,2,1,72.49450549450549,1.89010989010989,0,91,0.0,4,9.99,9.99,0.0,0.0,0.0,1
CUST_004314,25,Female,US,2023-01-17,Basic,3,2,1,45.24175824175824,2.263736263736264,0,91,0.1666666666666666,12,9.99,8.325000000000001,1.0,5.31,0.0,1
CUST_004315,24,Female,US,2022-03-27,Standard,4,4,1,66.62637362637362,1.7362637362637363,0,91,0.0833333333333333,12,15.49,14.199166666666668,1.0,15.44,0.0,1
CUST_004316,53,Male,US,2022-12-27,Standard,2,1,1,104.24175824175823,2.1868131868131866,8,91,0.0,12,15.49,15.49,1.0,19.19,0.0,0
CUST_004317,35,Male,US,2023-04-29,Basic,2,4,1,45.94505494505494,1.989010989010989,0,91,0.1666666666666666,12,9.99,9.1575,0.0,0.0,0.0,0
CUST_004318,20,Female,IN,2023-04-19,Standard,4,4,1,92.68131868131869,2.120879120879121,2,91,0.3333333333333333,12,15.49,11.616666666666667,0.0,0.0,0.0,1
CUST_004319,45,Male,AU,2024-05-30,Basic,3,4,1,63.87912087912088,1.7912087912087913,0,91,0.0,8,9.99,9.99,0.0,0.0,0.0,1
CUST_004320,23,Male,IN,2024-11-20,Basic,2,2,1,58.30952380952381,2.357142857142857,0,42,0.0,2,9.99,9.99,0.0,0.0,0.0,0
CUST_004321,61,Female,IN,2022-06-17,Standard,1,3,1,139.56043956043956,2.274725274725274,28,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,1
CUST_004322,61,Female,CA,2024-06-23,Basic,2,3,1,54.747252747252745,1.9230769230769231,0,91,0.0,7,9.99,9.99,0.0,0.0,0.0,0
CUST_004323,38,Female,US,2024-08-29,Standard,2,2,1,33.59340659340659,2.318681318681319,0,91,0.0,5,15.49,15.49,0.0,0.0,0.0,1
CUST_004324,45,Female,AU,2023-01-02,Premium,4,4,1,175.95604395604394,2.021978021978022,44,91,0.0833333333333333,12,19.99,18.324166666666667,0.0,0.0,0.0,0
CUST_004325,57,Female,AU,2023-07-26,Basic,4,1,1,44.494505494505496,2.1868131868131866,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,1
CUST_004326,18,Female,UK,2024-04-26,Basic,2,2,1,76.51648351648352,2.241758241758242,1,91,0.0,9,9.99,9.99,1.0,3.99,0.0,1
CUST_004327,53,Female,US,2024-06-23,Basic,1,4,1,14.802197802197805,2.1648351648351647,0,91,0.1428571428571428,7,9.99,9.277142857142858,1.0,2.93,1.0,1
CUST_004328,38,Female,BR,2024-08-06,Standard,1,2,1,43.92307692307692,2.010989010989011,0,91,0.0,5,15.49,15.49,0.0,0.0,0.0,0
CUST_004329,60,Female,US,2024-06-06,Standard,3,3,1,95.34065934065934,2.197802197802198,9,91,0.0,7,15.49,15.49,0.0,0.0,0.0,0
CUST_004330,52,Male,BR,2022-12-30,Standard,2,3,1,107.64835164835164,2.32967032967033,8,91,0.0833333333333333,12,15.49,15.49,0.0,0.0,0.0,0
CUST_004331,30,Male,DE,2022-06-02,Standard,2,3,1,48.13186813186813,1.912087912087912,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004332,66,Female,US,2022-06-18,Basic,1,4,1,54.97802197802198,2.21978021978022,0,91,0.0833333333333333,12,9.99,9.99,2.0,18.19,0.0,0
CUST_004333,27,Female,AU,2024-07-13,Basic,4,2,1,100.41758241758242,2.1648351648351647,4,91,0.1666666666666666,6,9.99,8.325000000000001,0.0,0.0,0.0,0
CUST_004334,61,Male,AU,2024-06-14,Basic,2,4,1,55.1978021978022,2.010989010989011,0,91,0.0,7,9.99,9.99,1.0,60.73,0.0,0
CUST_004335,64,Female,AU,2022-02-05,Standard,1,2,1,61.94505494505494,2.1538461538461537,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_004336,27,Male,UK,2023-12-25,Basic,2,1,1,70.62637362637362,2.1868131868131866,0,91,0.3333333333333333,12,9.99,8.325833333333334,2.0,16.225,0.0,1
CUST_004337,63,Female,US,2022-02-28,Standard,4,3,1,110.4065934065934,2.230769230769231,13,91,0.0833333333333333,12,15.49,14.844166666666666,0.0,0.0,0.0,1
CUST_004338,30,Female,IN,2024-03-20,Standard,3,1,1,108.54945054945055,2.208791208791209,13,91,0.0,10,15.49,15.49,0.0,0.0,0.0,0
CUST_004339,54,Other,CA,2022-11-25,Basic,4,3,1,51.10989010989011,2.142857142857143,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_004340,55,Male,US,2023-07-12,Standard,4,1,1,62.89010989010989,2.087912087912088,0,91,0.0,12,15.49,15.49,1.0,6.29,0.0,0
