customer_id,bill_month,amount_due,amount_paid,late_payment
CUST_003703,2024-01-01,9.99,9.99,0
CUST_003703,2024-02-01,9.99,9.99,0
CUST_003703,2024-03-01,9.99,9.99,0
CUST_003703,2024-04-01,9.99,9.99,0
CUST_003703,2024-05-01,9.99,9.99,0
CUST_003703,2024-06-01,9.99,9.99,0
CUST_003703,2024-07-01,9.99,9.99,0
CUST_003703,2024-08-01,9.99,9.99,0
CUST_003703,2024-09-01,9.99,9.99,0
CUST_003703,2024-10-01,9.99,0.0,1
CUST_003703,2024-11-01,9.99,9.99,0
CUST_003703,2024-12-01,9.99,9.99,0
CUST_003704,2024-01-01,9.99,9.99,1
CUST_003704,2024-02-01,9.99,9.99,0
CUST_003704,2024-03-01,9.99,9.99,0
CUST_003704,2024-04-01,9.99,9.99,0
CUST_003704,2024-05-01,9.99,9.99,0
CUST_003704,2024-06-01,9.99,9.99,0
CUST_003704,2024-07-01,9.99,9.99,0
CUST_003704,2024-08-01,9.99,0.0,1
CUST_003704,2024-09-01,9.99,9.99,0
CUST_003704,2024-10-01,9.99,9.99,0
CUST_003704,2024-11-01,9.99,9.99,0
CUST_003704,2024-12-01,9.99,9.99,0
CUST_003705,2024-01-01,15.49,15.49,0
CUST_003705,2024-02-01,15.49,15.49,0
CUST_003705,2024-03-01,15.49,15.49,0
CUST_003705,2024-04-01,15.49,15.49,0
CUST_003705,2024-05-01,15.49,15.49,0
CUST_003705,2024-06-01,15.49,15.49,0
CUST_003705,2024-07-01,15.49,15.49,0
CUST_003705,2024-08-01,15.49,15.49,0
CUST_003705,2024-09-01,15.49,15.49,0
CUST_003705,2024-10-01,15.49,15.49,0
CUST_003705,2024-11-01,15.49,15.49,0
CUST_003705,2024-12-01,15.49,15.49,0
CUST_003706,2024-09-01,19.99,19.99,0
CUST_003706,2024-10-01,19.99,19.99,0
CUST_003706,2024-11-01,19.99,19.99,0
CUST_003706,2024-12-01,19.99,19.99,0
CUST_003707,2024-01-01,15.49,15.49,0
CUST_003707,2024-02-01,15.49,15.49,0
CUST_003707,2024-03-01,15.49,15.49,0
CUST_003707,2024-04-01,15.49,15.49,0
CUST_003707,2024-05-01,15.49,15.49,0
CUST_003707,2024-06-01,15.49,15.49,0
CUST_003707,2024-07-01,15.49,15.49,0
CUST_003707,2024-08-01,15.49,15.49,0
CUST_003707,2024-09-01,15.49,15.49,0
CUST_003707,2024-10-01,15.49,15.49,0
CUST_003707,2024-11-01,15.49,15.49,0
CUST_003707,2024-12-01,15.49,15.49,0
CUST_003708,2024-01-01,15.49,15.49,0
CUST_003708,2024-02-01,15.49,15.49,0
CUST_003708,2024-03-01,15.49,15.49,0
CUST_003708,2024-04-01,15.49,15.49,0
CUST_003708,2024-05-01,15.49,15.49,0
CUST_003708,2024-06-01,15.49,15.49,0
CUST_003708,2024-07-01,15.49,15.49,0
CUST_003708,2024-08-01,15.49,15.49,0
CUST_003708,2024-09-01,15.49,15.49,0
CUST_003708,2024-10-01,15.49,15.49,0
CUST_003708,2024-11-01,15.49,15.49,0
CUST_003708,2024-12-01,15.49,15.49,0
CUST_003709,2024-01-01,15.49,15.49,0
CUST_003709,2024-02-01,15.49,15.49,0
CUST_003709,2024-03-01,15.49,15.49,0
CUST_003709,2024-04-01,15.49,15.49,0
CUST_003709,2024-05-01,15.49,15.49,0
CUST_003709,2024-06-01,15.49,15.49,0
CUST_003709,2024-07-01,15.49,15.49,0
CUST_003709,2024-08-01,15.49,15.49,0
CUST_003709,2024-09-01,15.49,15.49,0
CUST_003709,2024-10-01,15.49,15.49,0
CUST_003709,2024-11-01,15.49,15.49,0
CUST_003709,2024-12-01,15.49,15.49,0
CUST_003710,2024-01-01,9.99,9.99,0
CUST_003710,2024-02-01,9.99,9.99,0
CUST_003710,2024-03-01,9.99,9.99,0
CUST_003710,2024-04-01,9.99,9.99,0
CUST_003710,2024-05-01,9.99,0.0,1
CUST_003710,2024-06-01,9.99,9.99,0
CUST_003710,2024-07-01,9.99,5.0,1
CUST_003710,2024-08-01,9.99,9.99,0
CUST_003710,2024-09-01,9.99,9.99,0
CUST_003710,2024-10-01,9.99,9.99,0
CUST_003710,2024-11-01,9.99,9.99,0
CUST_003710,2024-12-01,9.99,9.99,0
CUST_003711,2024-01-01,19.99,19.99,0
CUST_003711,2024-02-01,19.99,19.99,0
CUST_003711,2024-03-01,19.99,19.99,0
CUST_003711,2024-04-01,19.99,19.99,0
CUST_003711,2024-05-01,19.99,19.99,0
CUST_003711,2024-06-01,19.99,19.99,0
CUST_003711,2024-07-01,19.99,0.0,1
CUST_003711,2024-08-01,19.99,19.99,0
CUST_003711,2024-09-01,19.99,19.99,0
CUST_003711,2024-10-01,19.99,19.99,0
CUST_003711,2024-11-01,19.99,0.0,1
CUST_003711,2024-12-01,19.99,19.99,0
CUST_003712,2024-01-01,15.49,15.49,0
CUST_003712,2024-02-01,15.49,15.49,0
CUST_003712,2024-03-01,15.49,15.49,0
CUST_003712,2024-04-01,15.49,15.49,0
CUST_003712,2024-05-01,15.49,15.49,0
CUST_003712,2024-06-01,15.49,15.49,0
CUST_003712,2024-07-01,15.49,15.49,0
CUST_003712,2024-08-01,15.49,15.49,0
CUST_003712,2024-09-01,15.49,15.49,0
CUST_003712,2024-10-01,15.49,15.49,0
CUST_003712,2024-11-01,15.49,15.49,0
CUST_003712,2024-12-01,15.49,15.49,0
CUST_003713,2024-01-01,9.99,9.99,0
CUST_003713,2024-02-01,9.99,9.99,0
CUST_003713,2024-03-01,9.99,9.99,0
CUST_003713,2024-04-01,9.99,9.99,0
CUST_003713,2024-05-01,9.99,9.99,0
CUST_003713,2024-06-01,9.99,9.99,0
CUST_003713,2024-07-01,9.99,5.0,1
CUST_003713,2024-08-01,9.99,9.99,0
CUST_003713,2024-09-01,9.99,9.99,1
CUST_003713,2024-10-01,9.99,9.99,0
CUST_003713,2024-11-01,9.99,9.99,0
CUST_003713,2024-12-01,9.99,9.99,0
CUST_003714,2024-01-01,9.99,9.99,0
CUST_003714,2024-02-01,9.99,9.99,0
CUST_003714,2024-03-01,9.99,9.99,0
CUST_003714,2024-04-01,9.99,9.99,0
CUST_003714,2024-05-01,9.99,9.99,0
CUST_003714,2024-06-01,9.99,9.99,0
CUST_003714,2024-07-01,9.99,9.99,0
CUST_003714,2024-08-01,9.99,9.99,0
CUST_003714,2024-09-01,9.99,9.99,0
CUST_003714,2024-10-01,9.99,9.99,1
CUST_003714,2024-11-01,9.99,9.99,0
CUST_003714,2024-12-01,9.99,9.99,0
CUST_003715,2024-01-01,9.99,9.99,0
CUST_003715,2024-02-01,9.99,9.99,0
CUST_003715,2024-03-01,9.99,0.0,1
CUST_003715,2024-04-01,9.99,9.99,0
CUST_003715,2024-05-01,9.99,9.99,0
CUST_003715,2024-06-01,9.99,9.99,0
CUST_003715,2024-07-01,9.99,9.99,0
CUST_003715,2024-08-01,9.99,9.99,0
CUST_003715,2024-09-01,9.99,9.99,0
CUST_003715,2024-10-01,9.99,9.99,0
CUST_003715,2024-11-01,9.99,9.99,0
CUST_003715,2024-12-01,9.99,9.99,0
CUST_003716,2024-01-01,9.99,9.99,0
CUST_003716,2024-02-01,9.99,9.99,0
CUST_003716,2024-03-01,9.99,9.99,0
CUST_003716,2024-04-01,9.99,9.99,0
CUST_003716,2024-05-01,9.99,9.99,0
CUST_003716,2024-06-01,9.99,9.99,0
CUST_003716,2024-07-01,9.99,9.99,0
CUST_003716,2024-08-01,9.99,9.99,0
CUST_003716,2024-09-01,9.99,9.99,0
CUST_003716,2024-10-01,9.99,9.99,0
CUST_003716,2024-11-01,9.99,9.99,0
CUST_003716,2024-12-01,9.99,9.99,0
CUST_003717,2024-01-01,9.99,9.99,0
CUST_003717,2024-02-01,9.99,9.99,0
CUST_003717,2024-03-01,9.99,9.99,0
CUST_003717,2024-04-01,9.99,9.99,0
CUST_003717,2024-05-01,9.99,9.99,0
CUST_003717,2024-06-01,9.99,9.99,0
CUST_003717,2024-07-01,9.99,0.0,1
CUST_003717,2024-08-01,9.99,9.99,0
CUST_003717,2024-09-01,9.99,9.99,0
CUST_003717,2024-10-01,9.99,9.99,0
CUST_003717,2024-11-01,9.99,9.99,0
CUST_003717,2024-12-01,9.99,9.99,0
CUST_003718,2024-06-01,9.99,9.99,0
CUST_003718,2024-07-01,9.99,9.99,0
CUST_003718,2024-08-01,9.99,9.99,0
CUST_003718,2024-09-01,9.99,9.99,0
CUST_003718,2024-10-01,9.99,9.99,0
CUST_003718,2024-11-01,9.99,9.99,0
CUST_003718,2024-12-01,9.99,9.99,0
CUST_003719,2024-01-01,15.49,15.49,0
CUST_003719,2024-02-01,15.49,15.49,0
CUST_003719,2024-03-01,15.49,15.49,0
CUST_003719,2024-04-01,15.49,15.49,0
CUST_003719,2024-05-01,15.49,7.74,1
CUST_003719,2024-06-01,15.49,15.49,0
CUST_003719,2024-07-01,15.49,15.49,0
CUST_003719,2024-08-01,15.49,15.49,0
CUST_003719,2024-09-01,15.49,15.49,0
CUST_003719,2024-10-01,15.49,15.49,0
CUST_003719,2024-11-01,15.49,15.49,0
CUST_003719,2024-12-01,15.49,15.49,0
CUST_003720,2024-01-01,15.49,15.49,0
CUST_003720,2024-02-01,15.49,15.49,0
CUST_003720,2024-03-01,15.49,15.49,0
CUST_003720,2024-04-01,15.49,0.0,1
CUST_003720,2024-05-01,15.49,15.49,0
CUST_003720,2024-06-01,15.49,15.49,0
CUST_003720,2024-07-01,15.49,15.49,0
CUST_003720,2024-08-01,15.49,15.49,0
CUST_003720,2024-09-01,15.49,15.49,0
CUST_003720,2024-10-01,15.49,15.49,0
CUST_003720,2024-11-01,15.49,15.49,0
CUST_003720,2024-12-01,15.49,15.49,0
CUST_003721,2024-01-01,15.49,15.49,0
CUST_003721,2024-02-01,15.49,15.49,0
CUST_003721,2024-03-01,15.49,15.49,0
CUST_003721,2024-04-01,15.49,15.49,0
CUST_003721,2024-05-01,15.49,15.49,0
CUST_003721,2024-06-01,15.49,15.49,0
CUST_003721,2024-07-01,15.49,15.49,0
CUST_003721,2024-08-01,15.49,15.49,0
CUST_003721,2024-09-01,15.49,15.49,0
CUST_003721,2024-10-01,15.49,15.49,0
CUST_003721,2024-11-01,15.49,15.49,0
CUST_003721,2024-12-01,15.49,15.49,0
CUST_003722,2024-01-01,9.99,9.99,0
CUST_003722,2024-02-01,9.99,9.99,0
CUST_003722,2024-03-01,9.99,9.99,0
CUST_003722,2024-04-01,9.99,9.99,0
CUST_003722,2024-05-01,9.99,9.99,1
CUST_003722,2024-06-01,9.99,9.99,1
CUST_003722,2024-07-01,9.99,9.99,1
CUST_003722,2024-08-01,9.99,9.99,0
CUST_003722,2024-09-01,9.99,9.99,0
CUST_003722,2024-10-01,9.99,9.99,0
CUST_003722,2024-11-01,9.99,9.99,0
CUST_003722,2024-12-01,9.99,9.99,0
CUST_003723,2024-01-01,15.49,15.49,0
CUST_003723,2024-02-01,15.49,15.49,0
CUST_003723,2024-03-01,15.49,15.49,0
CUST_003723,2024-04-01,15.49,15.49,0
CUST_003723,2024-05-01,15.49,15.49,0
CUST_003723,2024-06-01,15.49,15.49,0
CUST_003723,2024-07-01,15.49,15.49,0
CUST_003723,2024-08-01,15.49,15.49,0
CUST_003723,2024-09-01,15.49,0.0,1
CUST_003723,2024-10-01,15.49,15.49,0
CUST_003723,2024-11-01,15.49,15.49,0
CUST_003723,2024-12-01,15.49,15.49,0
CUST_003724,2024-07-01,9.99,9.99,0
CUST_003724,2024-08-01,9.99,9.99,0
CUST_003724,2024-09-01,9.99,5.0,1
CUST_003724,2024-10-01,9.99,9.99,0
CUST_003724,2024-11-01,9.99,9.99,0
CUST_003724,2024-12-01,9.99,9.99,0
CUST_003725,2024-01-01,15.49,15.49,0
CUST_003725,2024-02-01,15.49,15.49,0
CUST_003725,2024-03-01,15.49,15.49,0
CUST_003725,2024-04-01,15.49,15.49,0
CUST_003725,2024-05-01,15.49,15.49,0
CUST_003725,2024-06-01,15.49,15.49,0
CUST_003725,2024-07-01,15.49,15.49,0
CUST_003725,2024-08-01,15.49,15.49,0
CUST_003725,2024-09-01,15.49,15.49,0
CUST_003725,2024-10-01,15.49,15.49,0
CUST_003725,2024-11-01,15.49,15.49,0
CUST_003725,2024-12-01,15.49,15.49,0
CUST_003726,2024-11-01,9.99,9.99,0
CUST_003726,2024-12-01,9.99,9.99,0
CUST_003727,2024-11-01,15.49,15.49,0
CUST_003727,2024-12-01,15.49,15.49,0
CUST_003728,2024-01-01,9.99,9.99,0
CUST_003728,2024-02-01,9.99,9.99,0
CUST_003728,2024-03-01,9.99,9.99,0
CUST_003728,2024-04-01,9.99,9.99,0
CUST_003728,2024-05-01,9.99,9.99,0
CUST_003728,2024-06-01,9.99,9.99,0
CUST_003728,2024-07-01,9.99,9.99,0
CUST_003728,2024-08-01,9.99,9.99,0
CUST_003728,2024-09-01,9.99,9.99,0
CUST_003728,2024-10-01,9.99,9.99,0
CUST_003728,2024-11-01,9.99,9.99,0
CUST_003728,2024-12-01,9.99,9.99,0
CUST_003729,2024-07-01,15.49,15.49,0
CUST_003729,2024-08-01,15.49,15.49,0
CUST_003729,2024-09-01,15.49,15.49,0
CUST_003729,2024-10-01,15.49,15.49,0
CUST_003729,2024-11-01,15.49,15.49,0
CUST_003729,2024-12-01,15.49,15.49,0
CUST_003730,2024-01-01,19.99,19.99,0
CUST_003730,2024-02-01,19.99,19.99,0
CUST_003730,2024-03-01,19.99,19.99,0
CUST_003730,2024-04-01,19.99,19.99,0
CUST_003730,2024-05-01,19.99,19.99,0
CUST_003730,2024-06-01,19.99,19.99,0
CUST_003730,2024-07-01,19.99,19.99,0
CUST_003730,2024-08-01,19.99,19.99,0
CUST_003730,2024-09-01,19.99,19.99,0
CUST_003730,2024-10-01,19.99,19.99,0
CUST_003730,2024-11-01,19.99,19.99,0
CUST_003730,2024-12-01,19.99,19.99,0
CUST_003731,2024-01-01,15.49,15.49,0
CUST_003731,2024-02-01,15.49,15.49,0
CUST_003731,2024-03-01,15.49,15.49,0
CUST_003731,2024-04-01,15.49,15.49,0
CUST_003731,2024-05-01,15.49,15.49,0
CUST_003731,2024-06-01,15.49,15.49,0
CUST_003731,2024-07-01,15.49,15.49,0
CUST_003731,2024-08-01,15.49,15.49,0
CUST_003731,2024-09-01,15.49,15.49,0
CUST_003731,2024-10-01,15.49,15.49,0
CUST_003731,2024-11-01,15.49,15.49,0
CUST_003731,2024-12-01,15.49,15.49,0
CUST_003732,2024-04-01,9.99,9.99,0
CUST_003732,2024-05-01,9.99,9.99,0
CUST_003732,2024-06-01,9.99,9.99,0
CUST_003732,2024-07-01,9.99,9.99,0
CUST_003732,2024-08-01,9.99,9.99,0
CUST_003732,2024-09-01,9.99,9.99,0
CUST_003732,2024-10-01,9.99,9.99,0
CUST_003732,2024-11-01,9.99,9.99,0
CUST_003732,2024-12-01,9.99,9.99,0
CUST_003733,2024-01-01,9.99,9.99,0
CUST_003733,2024-02-01,9.99,9.99,0
CUST_003733,2024-03-01,9.99,9.99,0
CUST_003733,2024-04-01,9.99,9.99,0
CUST_003733,2024-05-01,9.99,9.99,0
CUST_003733,2024-06-01,9.99,9.99,0
CUST_003733,2024-07-01,9.99,9.99,0
CUST_003733,2024-08-01,9.99,9.99,0
CUST_003733,2024-09-01,9.99,9.99,0
CUST_003733,2024-10-01,9.99,9.99,0
CUST_003733,2024-11-01,9.99,9.99,1
CUST_003733,2024-12-01,9.99,9.99,0
CUST_003734,2024-07-01,19.99,19.99,0
CUST_003734,2024-08-01,19.99,19.99,0
CUST_003734,2024-09-01,19.99,19.99,0
CUST_003734,2024-10-01,19.99,19.99,0
CUST_003734,2024-11-01,19.99,19.99,0
CUST_003734,2024-12-01,19.99,19.99,0
CUST_003735,2024-01-01,15.49,15.49,0
CUST_003735,2024-02-01,15.49,15.49,0
CUST_003735,2024-03-01,15.49,15.49,0
CUST_003735,2024-04-01,15.49,15.49,0
CUST_003735,2024-05-01,15.49,15.49,0
CUST_003735,2024-06-01,15.49,15.49,0
CUST_003735,2024-07-01,15.49,15.49,0
CUST_003735,2024-08-01,15.49,15.49,0
CUST_003735,2024-09-01,15.49,15.49,0
CUST_003735,2024-10-01,15.49,15.49,0
CUST_003735,2024-11-01,15.49,15.49,0
CUST_003735,2024-12-01,15.49,15.49,0
CUST_003736,2024-01-01,19.99,19.99,0
CUST_003736,2024-02-01,19.99,19.99,0
CUST_003736,2024-03-01,19.99,19.99,0
CUST_003736,2024-04-01,19.99,19.99,0
CUST_003736,2024-05-01,19.99,19.99,0
CUST_003736,2024-06-01,19.99,19.99,0
CUST_003736,2024-07-01,19.99,19.99,0
CUST_003736,2024-08-01,19.99,19.99,0
CUST_003736,2024-09-01,19.99,19.99,0
CUST_003736,2024-10-01,19.99,19.99,0
CUST_003736,2024-11-01,19.99,19.99,0
CUST_003736,2024-12-01,19.99,19.99,0
CUST_003737,2024-01-01,9.99,9.99,0
CUST_003737,2024-02-01,9.99,9.99,0
CUST_003737,2024-03-01,9.99,9.99,0
CUST_003737,2024-04-01,9.99,9.99,0
CUST_003737,2024-05-01,9.99,9.99,0
CUST_003737,2024-06-01,9.99,9.99,0
CUST_003737,2024-07-01,9.99,9.99,0
CUST_003737,2024-08-01,9.99,9.99,0
CUST_003737,2024-09-01,9.99,9.99,0
CUST_003737,2024-10-01,9.99,9.99,0
CUST_003737,2024-11-01,9.99,9.99,0
CUST_003737,2024-12-01,9.99,9.99,0
CUST_003738,2024-01-01,19.99,19.99,0
CUST_003738,2024-02-01,19.99,19.99,0
CUST_003738,2024-03-01,19.99,19.99,0
CUST_003738,2024-04-01,19.99,19.99,0
CUST_003738,2024-05-01,19.99,19.99,0
CUST_003738,2024-06-01,19.99,19.99,0
CUST_003738,2024-07-01,19.99,19.99,0
CUST_003738,2024-08-01,19.99,19.99,0
CUST_003738,2024-09-01,19.99,19.99,0
CUST_003738,2024-10-01,19.99,19.99,0
CUST_003738,2024-11-01,19.99,19.99,0
CUST_003738,2024-12-01,19.99,19.99,0
CUST_003739,2024-09-01,19.99,19.99,0
CUST_003739,2024-10-01,19.99,19.99,0
CUST_003739,2024-11-01,19.99,19.99,0
CUST_003739,2024-12-01,19.99,19.99,0
CUST_003740,2024-02-01,15.49,15.49,0
CUST_003740,2024-03-01,15.49,15.49,0
CUST_003740,2024-04-01,15.49,15.49,0
CUST_003740,2024-05-01,15.49,15.49,0
CUST_003740,2024-06-01,15.49,15.49,0
CUST_003740,2024-07-01,15.49,15.49,0
CUST_003740,2024-08-01,15.49,15.49,0
CUST_003740,2024-09-01,15.49,15.49,0
CUST_003740,2024-10-01,15.49,15.49,0
CUST_003740,2024-11-01,15.49,15.49,0
CUST_003740,2024-12-01,15.49,15.49,0
CUST_003741,2024-04-01,9.99,5.0,1
CUST_003741,2024-05-01,9.99,9.99,0
CUST_003741,2024-06-01,9.99,9.99,0
CUST_003741,2024-07-01,9.99,9.99,0
CUST_003741,2024-08-01,9.99,9.99,0
CUST_003741,2024-09-01,9.99,0.0,1
CUST_003741,2024-10-01,9.99,9.99,0
CUST_003741,2024-11-01,9.99,9.99,0
CUST_003741,2024-12-01,9.99,9.99,0
CUST_003742,2024-01-01,15.49,15.49,0
CUST_003742,2024-02-01,15.49,15.49,0
CUST_003742,2024-03-01,15.49,15.49,0
CUST_003742,2024-04-01,15.49,15.49,0
CUST_003742,2024-05-01,15.49,15.49,0
CUST_003742,2024-06-01,15.49,15.49,0
CUST_003742,2024-07-01,15.49,15.49,0
CUST_003742,2024-08-01,15.49,15.49,0
CUST_003742,2024-09-01,15.49,15.49,0
CUST_003742,2024-10-01,15.49,15.49,0
CUST_003742,2024-11-01,15.49,15.49,0
CUST_003742,2024-12-01,15.49,15.49,0
CUST_003743,2024-01-01,19.99,19.99,0
CUST_003743,2024-02-01,19.99,19.99,0
CUST_003743,2024-03-01,19.99,19.99,0
CUST_003743,2024-04-01,19.99,19.99,0
CUST_003743,2024-05-01,19.99,19.99,0
CUST_003743,2024-06-01,19.99,19.99,0
CUST_003743,2024-07-01,19.99,19.99,0
CUST_003743,2024-08-01,19.99,19.99,0
CUST_003743,2024-09-01,19.99,19.99,0
CUST_003743,2024-10-01,19.99,19.99,0
CUST_003743,2024-11-01,19.99,19.99,0
CUST_003743,2024-12-01,19.99,19.99,0
CUST_003744,2024-01-01,19.99,19.99,0
CUST_003744,2024-02-01,19.99,19.99,0
CUST_003744,2024-03-01,19.99,19.99,0
CUST_003744,2024-04-01,19.99,19.99,0
CUST_003744,2024-05-01,19.99,19.99,0
CUST_003744,2024-06-01,19.99,19.99,0
CUST_003744,2024-07-01,19.99,19.99,0
CUST_003744,2024-08-01,19.99,19.99,0
CUST_003744,2024-09-01,19.99,19.99,0
CUST_003744,2024-10-01,19.99,19.99,0
CUST_003744,2024-11-01,19.99,19.99,0
CUST_003744,2024-12-01,19.99,19.99,0
CUST_003745,2024-01-01,9.99,9.99,0
CUST_003745,2024-02-01,9.99,9.99,0
CUST_003745,2024-03-01,9.99,9.99,0
CUST_003745,2024-04-01,9.99,9.99,0
CUST_003745,2024-05-01,9.99,9.99,0
CUST_003745,2024-06-01,9.99,9.99,0
CUST_003745,2024-07-01,9.99,9.99,0
CUST_003745,2024-08-01,9.99,9.99,0
CUST_003745,2024-09-01,9.99,9.99,0
CUST_003745,2024-10-01,9.99,9.99,0
CUST_003745,2024-11-01,9.99,9.99,0
CUST_003745,2024-12-01,9.99,9.99,0
CUST_003746,2024-01-01,9.99,9.99,0
CUST_003746,2024-02-01,9.99,9.99,0
CUST_003746,2024-03-01,9.99,9.99,0
CUST_003746,2024-04-01,9.99,9.99,0
CUST_003746,2024-05-01,9.99,9.99,0
CUST_003746,2024-06-01,9.99,9.99,0
CUST_003746,2024-07-01,9.99,9.99,0
CUST_003746,2024-08-01,9.99,9.99,0
CUST_003746,2024-09-01,9.99,9.99,0
CUST_003746,2024-10-01,9.99,9.99,0
CUST_003746,2024-11-01,9.99,9.99,0
CUST_003746,2024-12-01,9.99,9.99,0
CUST_003747,2024-01-01,19.99,19.99,0
CUST_003747,2024-02-01,19.99,19.99,0
CUST_003747,2024-03-01,19.99,19.99,0
CUST_003747,2024-04-01,19.99,19.99,0
CUST_003747,2024-05-01,19.99,19.99,0
CUST_003747,2024-06-01,19.99,19.99,0
CUST_003747,2024-07-01,19.99,19.99,0
CUST_003747,2024-08-01,19.99,19.99,0
CUST_003747,2024-09-01,19.99,19.99,0
CUST_003747,2024-10-01,19.99,19.99,0
CUST_003747,2024-11-01,19.99,19.99,0
CUST_003747,2024-12-01,19.99,19.99,0
CUST_003748,2024-02-01,15.49,15.49,0
CUST_003748,2024-03-01,15.49,15.49,0
CUST_003748,2024-04-01,15.49,15.49,0
CUST_003748,2024-05-01,15.49,15.49,0
CUST_003748,2024-06-01,15.49,15.49,0
CUST_003748,2024-07-01,15.49,15.49,0
CUST_003748,2024-08-01,15.49,15.49,0
CUST_003748,2024-09-01,15.49,15.49,0
CUST_003748,2024-10-01,15.49,15.49,0
CUST_003748,2024-11-01,15.49,15.49,0
CUST_003748,2024-12-01,15.49,15.49,0
CUST_003749,2024-01-01,19.99,19.99,0
CUST_003749,2024-02-01,19.99,19.99,0
CUST_003749,2024-03-01,19.99,19.99,0
CUST_003749,2024-04-01,19.99,19.99,0
CUST_003749,2024-05-01,19.99,0.0,1
CUST_003749,2024-06-01,19.99,19.99,0
CUST_003749,2024-07-01,19.99,19.99,0
CUST_003749,2024-08-01,19.99,19.99,0
CUST_003749,2024-09-01,19.99,19.99,0
CUST_003749,2024-10-01,19.99,19.99,0
CUST_003749,2024-11-01,19.99,19.99,0
CUST_003749,2024-12-01,19.99,19.99,0
CUST_003750,2024-01-01,19.99,19.99,0
CUST_003750,2024-02-01,19.99,19.99,0
CUST_003750,2024-03-01,19.99,19.99,0
CUST_003750,2024-04-01,19.99,19.99,0
CUST_003750,2024-05-01,19.99,19.99,0
CUST_003750,2024-06-01,19.99,19.99,0
CUST_003750,2024-07-01,19.99,19.99,0
CUST_003750,2024-08-01,19.99,19.99,0
CUST_003750,2024-09-01,19.99,19.99,0
CUST_003750,2024-10-01,19.99,19.99,0
CUST_003750,2024-11-01,19.99,19.99,0
CUST_003750,2024-12-01,19.99,19.99,0
CUST_003751,2024-01-01,19.99,19.99,0
CUST_003751,2024-02-01,19.99,19.99,0
CUST_003751,2024-03-01,19.99,19.99,0
CUST_003751,2024-04-01,19.99,19.99,0
CUST_003751,2024-05-01,19.99,19.99,0
CUST_003751,2024-06-01,19.99,19.99,0
CUST_003751,2024-07-01,19.99,19.99,0
CUST_003751,2024-08-01,19.99,19.99,1
CUST_003751,2024-09-01,19.99,19.99,0
CUST_003751,2024-10-01,19.99,19.99,0
CUST_003751,2024-11-01,19.99,19.99,0
CUST_003751,2024-12-01,19.99,19.99,0
CUST_003752,2024-01-01,9.99,9.99,0
CUST_003752,2024-02-01,9.99,9.99,0
CUST_003752,2024-03-01,9.99,9.99,0
CUST_003752,2024-04-01,9.99,9.99,0
CUST_003752,2024-05-01,9.99,9.99,0
CUST_003752,2024-06-01,9.99,9.99,0
CUST_003752,2024-07-01,9.99,5.0,1
CUST_003752,2024-08-01,9.99,9.99,0
CUST_003752,2024-09-01,9.99,9.99,0
CUST_003752,2024-10-01,9.99,9.99,0
CUST_003752,2024-11-01,9.99,9.99,0
CUST_003752,2024-12-01,9.99,9.99,0
CUST_003753,2024-01-01,9.99,9.99,0
CUST_003753,2024-02-01,9.99,9.99,0
CUST_003753,2024-03-01,9.99,9.99,0
CUST_003753,2024-04-01,9.99,9.99,0
CUST_003753,2024-05-01,9.99,9.99,0
CUST_003753,2024-06-01,9.99,5.0,1
CUST_003753,2024-07-01,9.99,9.99,0
CUST_003753,2024-08-01,9.99,9.99,0
CUST_003753,2024-09-01,9.99,9.99,0
CUST_003753,2024-10-01,9.99,9.99,0
CUST_003753,2024-11-01,9.99,9.99,0
CUST_003753,2024-12-01,9.99,9.99,0
CUST_003754,2024-01-01,9.99,9.99,0
CUST_003754,2024-02-01,9.99,9.99,0
CUST_003754,2024-03-01,9.99,9.99,0
CUST_003754,2024-04-01,9.99,9.99,0
CUST_003754,2024-05-01,9.99,9.99,0
CUST_003754,2024-06-01,9.99,9.99,0
CUST_003754,2024-07-01,9.99,9.99,0
CUST_003754,2024-08-01,9.99,9.99,0
CUST_003754,2024-09-01,9.99,9.99,0
CUST_003754,2024-10-01,9.99,9.99,0
CUST_003754,2024-11-01,9.99,9.99,0
CUST_003754,2024-12-01,9.99,9.99,0
CUST_003755,2024-04-01,19.99,19.99,0
CUST_003755,2024-05-01,19.99,19.99,0
CUST_003755,2024-06-01,19.99,19.99,0
CUST_003755,2024-07-01,19.99,19.99,0
CUST_003755,2024-08-01,19.99,19.99,0
CUST_003755,2024-09-01,19.99,19.99,0
CUST_003755,2024-10-01,19.99,19.99,0
CUST_003755,2024-11-01,19.99,19.99,0
CUST_003755,2024-12-01,19.99,19.99,0
CUST_003756,2024-01-01,15.49,15.49,0
CUST_003756,2024-02-01,15.49,15.49,0
CUST_003756,2024-03-01,15.49,15.49,0
CUST_003756,2024-04-01,15.49,15.49,0
CUST_003756,2024-05-01,15.49,15.49,0
CUST_003756,2024-06-01,15.49,0.0,1
CUST_003756,2024-07-01,15.49,15.49,0
CUST_003756,2024-08-01,15.49,15.49,0
CUST_003756,2024-09-01,15.49,15.49,0
CUST_003756,2024-10-01,15.49,15.49,0
CUST_003756,2024-11-01,15.49,15.49,0
CUST_003756,2024-12-01,15.49,15.49,0
CUST_003757,2024-01-01,9.99,9.99,0
CUST_003757,2024-02-01,9.99,9.99,0
CUST_003757,2024-03-01,9.99,9.99,0
CUST_003757,2024-04-01,9.99,9.99,0
