customer_id,age,gender,country,join_date,membership_type,devices_owned,profile_count,churn,churn_date,tenure_days,is_active
CUST_0004989,42,Female,US,2023-08-27,Basic,3,3,1,2023-08-27,0,0
CUST_0004990,62,Female,US,2023-11-19,Basic,2,1,1,2023-11-19,0,0
CUST_0004991,45,Female,US,2025-11-15,Standard,4,2,1,2025-11-15,0,0
CUST_0004992,18,Other,US,2023-07-22,Basic,3,4,1,2023-07-22,0,0
CUST_0004993,66,Male,UK,2023-08-02,Premium,4,1,1,2023-08-02,0,0
CUST_0004994,62,Female,US,2024-06-27,Premium,3,3,1,2024-06-27,0,0
CUST_0004995,21,Male,US,2023-03-12,Standard,1,1,1,2023-03-12,0,0
CUST_0004996,24,Female,AU,2022-03-04,Basic,4,3,1,2022-03-04,0,0
CUST_0004997,66,Female,US,2023-07-07,Basic,3,4,1,2023-07-07,0,0
CUST_0004998,26,Male,CA,2024-01-13,Basic,3,3,1,2024-01-13,0,0
CUST_0004999,53,Male,UK,2022-06-24,Standard,4,1,1,2022-06-24,0,0
CUST_0005000,36,Female,IN,2024-07-15,Premium,1,4,1,2024-07-15,0,0
CUST_0005001,18,Male,DE,2023-09-01,Standard,1,4,1,2023-09-01,0,0
CUST_0005002,27,Male,US,2024-11-25,Standard,1,2,1,2024-11-25,0,0
CUST_0005003,53,Female,DE,2024-11-03,Standard,3,4,1,2024-11-03,0,0
CUST_0005004,26,Male,BR,2022-06-14,Premium,1,4,1,2022-06-14,0,0
CUST_0005005,62,Female,BR,2024-07-16,Basic,3,4,1,2024-07-16,0,0
CUST_0005006,63,Other,US,2022-06-30,Premium,2,2,1,2022-06-30,0,0
CUST_0005007,59,Male,US,2025-05-01,Standard,1,3,1,2025-05-01,0,0
CUST_0005008,49,Male,IN,2022-10-30,Basic,4,1,1,2022-10-30,0,0
CUST_0005009,49,Female,DE,2024-04-27,Premium,4,4,1,2024-04-28,1,0
CUST_0005010,23,Female,IN,2022-09-03,Premium,4,1,1,2022-09-03,0,0
CUST_0005011,65,Female,US,2024-07-16,Standard,4,1,1,2024-07-16,0,0
CUST_0005012,55,Female,US,2023-02-12,Premium,2,4,1,2023-02-13,1,0
CUST_0005013,34,Female,IN,2022-01-14,Basic,2,1,1,2022-01-14,0,0
CUST_0005014,27,Male,BR,2022-03-20,Standard,1,3,1,2022-03-20,0,0
CUST_0005015,67,Male,US,2022-01-01,Basic,1,1,1,2022-01-01,0,0
CUST_0005016,44,Male,US,2024-09-14,Standard,4,1,1,2024-09-15,1,0
CUST_0005017,67,Male,CA,2024-02-26,Standard,4,2,1,2024-02-27,1,0
CUST_0005018,52,Female,IN,2024-04-05,Basic,4,3,1,2024-04-05,0,0
CUST_0005019,69,Female,BR,2023-10-09,Standard,3,1,1,2023-10-09,0,0
CUST_0005020,38,Male,DE,2023-04-11,Basic,1,4,1,2023-04-11,0,0
CUST_0005021,42,Female,IN,2023-05-10,Basic,4,1,1,2023-05-10,0,0
CUST_0005022,45,Male,US,2025-02-12,Basic,4,4,1,2025-02-12,0,0
CUST_0005023,64,Male,IN,2023-07-30,Standard,4,3,1,2023-07-30,0,0
CUST_0005024,32,Female,AU,2025-07-21,Basic,2,3,1,2025-07-21,0,0
CUST_0005025,21,Male,AU,2023-12-09,Basic,2,2,1,2023-12-09,0,0
CUST_0005026,46,Male,DE,2025-08-22,Basic,2,4,1,2025-08-22,0,0
CUST_0005027,26,Male,US,2025-09-09,Basic,3,4,1,2025-09-09,0,0
CUST_0005028,44,Male,BR,2023-08-26,Standard,3,3,1,2023-08-26,0,0
CUST_0005029,43,Female,DE,2024-02-23,Premium,1,4,1,2024-02-23,0,0
CUST_0005030,36,Female,IN,2023-02-02,Basic,4,4,1,2023-02-02,0,0
CUST_0005031,45,Male,US,2023-01-26,Standard,1,1,1,2023-01-26,0,0
CUST_0005032,34,Male,AU,2024-01-19,Basic,1,2,1,2024-01-19,0,0
CUST_0005033,60,Female,UK,2025-08-28,Basic,2,1,1,2025-08-28,0,0
CUST_0005034,58,Other,US,2022-01-14,Basic,4,3,1,2022-01-14,0,0
CUST_0005035,59,Male,US,2025-04-08,Premium,2,4,1,2025-04-08,0,0
CUST_0005036,67,Male,IN,2022-04-19,Standard,2,4,1,2022-04-19,0,0
CUST_0005037,37,Female,CA,2022-02-12,Standard,4,3,1,2022-02-12,0,0
CUST_0005038,62,Female,US,2024-04-04,Standard,1,4,1,2024-04-04,0,0
CUST_0005039,57,Male,BR,2022-12-24,Basic,1,3,1,2022-12-24,0,0
CUST_0005040,56,Female,BR,2023-04-20,Premium,2,2,1,2023-04-20,0,0
CUST_0005041,66,Male,BR,2025-01-03,Basic,4,4,1,2025-01-03,0,0
CUST_0005042,40,Female,US,2025-08-23,Basic,1,1,1,2025-08-23,0,0
CUST_0005043,64,Female,IN,2023-05-20,Basic,3,1,1,2023-05-21,1,0
CUST_0005044,49,Female,US,2024-04-14,Basic,1,2,1,2024-04-14,0,0
CUST_0005045,69,Male,US,2024-06-15,Basic,4,3,1,2024-06-15,0,0
CUST_0005046,64,Male,CA,2022-03-21,Standard,4,4,1,2022-03-22,1,0
CUST_0005047,50,Male,DE,2023-05-09,Basic,4,4,1,2023-05-10,1,0
CUST_0005048,63,Female,CA,2025-07-06,Standard,2,1,1,2025-07-06,0,0
CUST_0005049,22,Male,US,2023-05-19,Basic,1,3,1,2023-05-19,0,0
CUST_0005050,60,Male,CA,2025-09-13,Premium,3,3,1,2025-09-13,0,0
CUST_0005051,65,Male,UK,2023-09-18,Basic,2,4,1,2023-09-18,0,0
CUST_0005052,51,Female,AU,2024-04-27,Standard,1,4,1,2024-04-27,0,0
CUST_0005053,57,Female,AU,2022-04-21,Standard,4,1,1,2022-04-21,0,0
CUST_0005054,28,Male,US,2023-06-25,Basic,1,3,1,2023-06-25,0,0
CUST_0005055,67,Male,US,2024-02-23,Basic,4,4,1,2024-02-23,0,0
CUST_0005056,20,Female,US,2022-09-04,Basic,4,4,1,2022-09-04,0,0
CUST_0005057,50,Female,BR,2025-05-29,Basic,1,1,1,2025-05-29,0,0
CUST_0005058,28,Female,US,2023-08-30,Basic,1,1,1,2023-08-30,0,0
CUST_0005059,33,Female,US,2024-01-16,Standard,3,4,1,2024-01-16,0,0
CUST_0005060,35,Female,UK,2025-08-31,Standard,1,2,1,2025-08-31,0,0
CUST_0005061,47,Male,US,2025-11-19,Standard,1,1,1,2025-11-21,2,0
CUST_0005062,65,Other,US,2024-11-13,Basic,2,4,1,2024-11-13,0,0
CUST_0005063,27,Male,CA,2024-04-21,Premium,4,2,1,2024-04-22,1,0
CUST_0005064,35,Male,US,2023-11-25,Basic,4,4,1,2023-11-25,0,0
CUST_0005065,55,Female,UK,2022-08-29,Basic,3,3,1,2022-08-29,0,0
CUST_0005066,36,Male,AU,2023-11-27,Basic,2,2,1,2023-11-27,0,0
CUST_0005067,53,Male,US,2025-10-07,Basic,3,3,1,2025-10-07,0,0
CUST_0005068,30,Male,CA,2024-05-04,Standard,1,4,1,2024-05-04,0,0
CUST_0005069,63,Female,AU,2022-12-19,Standard,3,2,1,2022-12-19,0,0
CUST_0005070,20,Male,DE,2025-10-05,Standard,4,3,1,2025-10-08,3,0
CUST_0005071,27,Female,CA,2022-04-04,Standard,2,1,1,2022-04-04,0,0
CUST_0005072,55,Female,IN,2025-09-12,Premium,1,2,1,2025-09-12,0,0
CUST_0005073,18,Female,US,2022-02-22,Standard,2,1,1,2022-02-22,0,0
CUST_0005074,44,Male,BR,2023-01-05,Standard,2,1,1,2023-01-07,2,0
CUST_0005075,63,Female,AU,2025-01-22,Basic,3,3,1,2025-01-22,0,0
CUST_0005076,25,Male,UK,2023-09-02,Basic,1,4,1,2023-09-02,0,0
CUST_0005077,68,Male,UK,2023-09-22,Standard,2,3,1,2023-09-22,0,0
CUST_0005078,63,Male,US,2025-08-06,Basic,2,4,1,2025-08-07,1,0
CUST_0005079,59,Female,IN,2022-12-24,Standard,3,3,1,2022-12-24,0,0
CUST_0005080,34,Male,IN,2022-03-02,Basic,2,3,1,2022-03-02,0,0
CUST_0005081,26,Male,IN,2025-06-29,Premium,4,2,1,2025-06-30,1,0
CUST_0005082,23,Male,US,2024-01-30,Premium,4,4,1,2024-01-30,0,0
CUST_0005083,60,Male,UK,2024-02-15,Basic,1,1,1,2024-02-15,0,0
CUST_0005084,42,Female,IN,2023-07-20,Premium,1,4,1,2023-07-20,0,0
CUST_0005085,56,Female,US,2025-04-19,Premium,3,4,1,2025-04-19,0,0
CUST_0005086,66,Female,US,2025-03-17,Premium,2,3,1,2025-03-17,0,0
CUST_0005087,45,Male,US,2024-12-05,Basic,3,1,1,2024-12-05,0,0
CUST_0005088,50,Male,BR,2025-02-15,Standard,3,2,1,2025-02-15,0,0
CUST_0005089,54,Other,IN,2025-01-21,Basic,4,3,1,2025-01-21,0,0
CUST_0005090,26,Male,DE,2025-05-21,Standard,2,2,1,2025-05-21,0,0
CUST_0005091,35,Female,US,2022-06-03,Standard,4,2,1,2022-06-03,0,0
CUST_0005092,38,Male,AU,2023-04-24,Standard,4,4,1,2023-04-24,0,0
CUST_0005093,19,Other,BR,2024-07-04,Basic,1,1,1,2024-07-04,0,0
CUST_0005094,60,Male,CA,2022-10-05,Premium,3,4,1,2022-10-05,0,0
CUST_0005095,55,Male,US,2025-08-29,Standard,4,1,1,2025-08-29,0,0
CUST_0005096,57,Female,US,2023-03-17,Basic,1,2,1,2023-03-17,0,0
CUST_0005097,53,Female,AU,2023-09-08,Standard,1,4,1,2023-09-08,0,0
CUST_0005098,67,Male,US,2025-03-23,Premium,2,2,1,2025-03-23,0,0
CUST_0005099,60,Female,US,2024-05-06,Premium,2,3,1,2024-05-06,0,0
CUST_0005100,54,Female,US,2022-06-04,Standard,4,1,1,2022-06-04,0,0
CUST_0005101,32,Male,DE,2024-05-31,Basic,1,2,1,2024-05-31,0,0
CUST_0005102,45,Male,US,2024-03-14,Basic,1,2,1,2024-03-14,0,0
CUST_0005103,35,Male,US,2025-11-25,Basic,1,1,1,2025-12-04,9,0
CUST_0005104,51,Male,CA,2022-11-10,Basic,3,2,1,2022-11-10,0,0
CUST_0005105,39,Female,CA,2023-08-17,Basic,1,3,1,2023-08-17,0,0
CUST_0005106,28,Male,CA,2022-01-23,Basic,3,2,1,2022-01-23,0,0
CUST_0005107,30,Male,UK,2023-10-10,Basic,2,2,1,2023-10-10,0,0
CUST_0005108,21,Male,DE,2025-08-22,Premium,4,1,1,2025-08-22,0,0
CUST_0005109,39,Female,DE,2025-11-24,Standard,2,1,1,2025-11-25,1,0
CUST_0005110,24,Male,BR,2023-08-24,Standard,4,3,1,2023-08-24,0,0
CUST_0005111,60,Male,US,2025-10-07,Basic,1,2,1,2025-10-07,0,0
CUST_0005112,41,Male,BR,2024-05-30,Standard,4,4,1,2024-05-30,0,0
CUST_0005113,21,Other,US,2024-05-31,Basic,4,3,1,2024-05-31,0,0
CUST_0005114,45,Male,US,2025-05-19,Standard,2,4,1,2025-05-19,0,0
CUST_0005115,32,Female,AU,2022-04-06,Standard,4,2,1,2022-04-07,1,0
CUST_0005116,18,Male,DE,2025-10-15,Standard,1,2,1,2025-10-16,1,0
CUST_0005117,20,Male,IN,2024-02-22,Premium,3,1,1,2024-02-22,0,0
CUST_0005118,31,Female,DE,2024-12-08,Premium,1,3,1,2024-12-08,0,0
CUST_0005119,55,Male,AU,2025-05-29,Standard,4,4,1,2025-05-29,0,0
CUST_0005120,67,Other,IN,2024-01-06,Basic,2,2,1,2024-01-06,0,0
CUST_0005121,18,Other,IN,2024-10-26,Premium,1,2,1,2024-10-26,0,0
CUST_0005122,55,Female,BR,2024-12-14,Standard,4,1,1,2024-12-14,0,0
CUST_0005123,55,Female,US,2024-04-30,Standard,2,1,1,2024-05-01,1,0
CUST_0005124,38,Male,US,2024-04-23,Standard,3,1,1,2024-04-24,1,0
CUST_0005125,65,Male,BR,2024-11-04,Basic,2,3,1,2024-11-04,0,0
CUST_0005126,46,Other,US,2023-06-07,Basic,4,3,1,2023-06-08,1,0
CUST_0005127,22,Female,US,2025-11-07,Basic,2,2,1,2025-11-07,0,0
CUST_0005128,66,Female,US,2025-04-05,Basic,4,4,1,2025-04-05,0,0
CUST_0005129,27,Male,CA,2025-10-31,Standard,2,3,1,2025-11-01,1,0
CUST_0005130,45,Male,AU,2025-01-02,Basic,2,1,1,2025-01-02,0,0
CUST_0005131,38,Other,IN,2024-03-29,Premium,2,1,1,2024-03-29,0,0
CUST_0005132,67,Male,UK,2025-04-23,Standard,4,3,1,2025-04-24,1,0
CUST_0005133,24,Male,AU,2022-03-29,Basic,2,2,1,2022-03-29,0,0
CUST_0005134,20,Male,AU,2022-12-22,Basic,4,2,1,2022-12-22,0,0
CUST_0005135,62,Female,UK,2024-12-24,Standard,1,2,1,2024-12-24,0,0
CUST_0005136,64,Male,AU,2025-07-20,Basic,3,2,1,2025-07-20,0,0
CUST_0005137,37,Female,CA,2022-07-10,Standard,1,1,1,2022-07-11,1,0
CUST_0005138,36,Male,US,2023-10-16,Premium,3,3,1,2023-10-16,0,0
CUST_0005139,52,Female,US,2024-11-27,Standard,4,1,1,2024-11-27,0,0
CUST_0005140,21,Female,IN,2025-10-29,Basic,1,4,1,2025-10-29,0,0
CUST_0005141,22,Male,UK,2023-10-27,Standard,3,2,1,2023-10-27,0,0
CUST_0005142,18,Female,IN,2023-01-15,Basic,3,2,1,2023-01-15,0,0
CUST_0005143,21,Male,IN,2022-02-06,Basic,1,4,1,2022-02-06,0,0
CUST_0005144,29,Male,US,2024-01-09,Standard,1,4,1,2024-01-10,1,0
CUST_0005145,44,Female,US,2024-08-09,Premium,4,1,1,2024-08-09,0,0
CUST_0005146,59,Male,UK,2025-06-29,Basic,3,4,1,2025-06-29,0,0
CUST_0005147,40,Male,US,2025-03-04,Premium,4,2,1,2025-03-04,0,0
CUST_0005148,42,Male,IN,2022-01-11,Basic,4,4,1,2022-01-11,0,0
CUST_0005149,38,Male,IN,2025-05-10,Basic,2,1,1,2025-05-10,0,0
CUST_0005150,69,Female,IN,2022-11-30,Standard,4,4,1,2022-12-01,1,0
CUST_0005151,41,Male,US,2023-02-23,Basic,3,4,1,2023-02-23,0,0
CUST_0005152,42,Other,IN,2022-08-26,Basic,2,1,1,2022-08-26,0,0
CUST_0005153,62,Other,DE,2024-05-30,Basic,4,1,1,2024-05-31,1,0
CUST_0005154,63,Male,AU,2022-11-04,Basic,4,1,1,2022-11-04,0,0
CUST_0005155,49,Male,DE,2023-08-04,Basic,3,2,1,2023-08-04,0,0
CUST_0005156,49,Female,IN,2022-06-19,Standard,2,2,1,2022-06-19,0,0
CUST_0005157,22,Male,US,2025-03-18,Standard,1,4,1,2025-03-18,0,0
CUST_0005158,53,Male,IN,2023-08-17,Premium,1,2,1,2023-08-18,1,0
CUST_0005159,63,Male,AU,2023-03-28,Standard,2,3,1,2023-03-28,0,0
CUST_0005160,59,Female,US,2023-06-06,Standard,2,1,1,2023-06-06,0,0
CUST_0005161,66,Female,US,2024-07-29,Standard,2,3,1,2024-07-30,1,0
CUST_0005162,59,Male,US,2023-03-16,Premium,2,1,1,2023-03-16,0,0
CUST_0005163,56,Male,BR,2022-05-27,Basic,1,4,1,2022-05-28,1,0
CUST_0005164,33,Female,CA,2024-06-04,Basic,4,1,1,2024-06-04,0,0
CUST_0005165,50,Female,US,2022-10-25,Standard,3,2,1,2022-10-25,0,0
CUST_0005166,66,Female,DE,2023-01-05,Basic,1,4,1,2023-01-05,0,0
CUST_0005167,38,Female,IN,2024-03-19,Premium,3,1,1,2024-03-19,0,0
CUST_0005168,26,Male,US,2024-06-12,Standard,1,4,1,2024-06-13,1,0
CUST_0005169,23,Female,US,2025-06-10,Basic,2,4,1,2025-06-10,0,0
CUST_0005170,68,Male,US,2023-10-22,Standard,1,4,1,2023-10-23,1,0
CUST_0005171,62,Male,UK,2022-05-04,Basic,1,3,1,2022-05-04,0,0
CUST_0005172,52,Female,US,2022-09-05,Premium,2,2,1,2022-09-05,0,0
CUST_0005173,56,Male,UK,2025-11-06,Premium,4,4,1,2025-12-05,29,0
CUST_0005174,39,Other,BR,2025-01-26,Standard,2,2,1,2025-01-27,1,0
CUST_0005175,58,Male,IN,2024-08-17,Basic,4,1,1,2024-08-17,0,0
CUST_0005176,22,Female,US,2025-02-03,Basic,1,4,1,2025-02-03,0,0
CUST_0005177,59,Female,UK,2024-05-31,Standard,1,2,1,2024-05-31,0,0
CUST_0005178,40,Male,DE,2023-11-09,Premium,3,4,1,2023-11-09,0,0
CUST_0005179,34,Female,US,2025-02-10,Basic,3,3,1,2025-02-10,0,0
CUST_0005180,29,Male,US,2023-07-24,Basic,1,1,1,2023-07-24,0,0
CUST_0005181,40,Female,IN,2023-04-25,Basic,3,3,1,2023-04-25,0,0
CUST_0005182,33,Male,IN,2024-05-31,Standard,4,4,1,2024-05-31,0,0
CUST_0005183,20,Female,US,2023-04-14,Premium,2,2,1,2023-04-14,0,0
CUST_0005184,47,Male,BR,2023-01-01,Basic,1,4,1,2023-01-01,0,0
CUST_0005185,39,Male,IN,2024-01-28,Basic,1,4,1,2024-01-28,0,0
CUST_0005186,26,Male,AU,2024-02-18,Standard,3,4,1,2024-02-18,0,0
CUST_0005187,46,Male,US,2024-07-14,Premium,1,3,1,2024-07-14,0,0
CUST_0005188,64,Female,BR,2022-12-05,Premium,1,3,1,2022-12-05,0,0
CUST_0005189,54,Female,US,2025-04-14,Standard,4,2,1,2025-04-14,0,0
CUST_0005190,40,Female,IN,2025-08-12,Basic,4,1,1,2025-08-12,0,0
CUST_0005191,30,Male,IN,2022-04-04,Basic,2,1,1,2022-04-04,0,0
CUST_0005192,49,Female,CA,2022-12-21,Premium,1,2,1,2022-12-21,0,0
CUST_0005193,63,Male,DE,2024-12-27,Premium,3,4,1,2024-12-27,0,0
CUST_0005194,69,Female,US,2022-05-29,Standard,2,1,1,2022-05-29,0,0
CUST_0005195,64,Other,UK,2022-01-05,Standard,3,3,1,2022-01-05,0,0
CUST_0005196,65,Male,US,2022-09-03,Premium,1,2,1,2022-09-03,0,0
CUST_0005197,40,Male,BR,2024-02-01,Standard,3,2,1,2024-02-01,0,0
CUST_0005198,62,Male,US,2024-09-13,Basic,3,4,1,2024-09-13,0,0
CUST_0005199,34,Female,DE,2023-10-09,Standard,2,1,1,2023-10-09,0,0
CUST_0005200,57,Female,DE,2024-06-11,Premium,1,1,1,2024-06-11,0,0
CUST_0005201,38,Female,DE,2023-03-20,Standard,2,4,1,2023-03-20,0,0
CUST_0005202,19,Male,US,2025-04-22,Premium,1,2,1,2025-04-22,0,0
CUST_0005203,54,Female,IN,2022-10-14,Standard,4,2,1,2022-10-14,0,0
CUST_0005204,23,Female,US,2022-07-31,Basic,2,2,1,2022-07-31,0,0
CUST_0005205,61,Male,DE,2024-10-16,Basic,1,2,1,2024-10-16,0,0
CUST_0005206,35,Female,BR,2023-11-27,Premium,4,3,1,2023-11-29,2,0
CUST_0005207,47,Male,UK,2022-08-05,Standard,4,3,1,2022-08-07,2,0
CUST_0005208,39,Male,BR,2024-04-28,Basic,4,2,1,2024-04-28,0,0
CUST_0005209,50,Female,US,2022-12-01,Premium,2,2,1,2022-12-01,0,0
CUST_0005210,47,Male,UK,2024-06-05,Standard,4,2,1,2024-06-05,0,0
CUST_0005211,34,Female,US,2022-06-21,Premium,1,3,1,2022-06-21,0,0
CUST_0005212,60,Female,AU,2024-05-24,Standard,2,4,1,2024-05-24,0,0
CUST_0005213,49,Male,DE,2023-06-03,Basic,3,1,1,2023-06-03,0,0
CUST_0005214,59,Female,BR,2025-08-23,Standard,4,3,1,2025-08-24,1,0
CUST_0005215,68,Female,AU,2022-06-02,Premium,2,2,1,2022-06-02,0,0
CUST_0005216,31,Male,US,2023-05-02,Basic,3,2,1,2023-05-02,0,0
CUST_0005217,27,Male,AU,2023-02-15,Premium,2,2,1,2023-02-15,0,0
CUST_0005218,64,Male,US,2022-11-07,Basic,4,2,1,2022-11-07,0,0
CUST_0005219,68,Male,BR,2023-05-02,Basic,4,4,1,2023-05-02,0,0
CUST_0005220,53,Male,BR,2023-05-15,Basic,3,3,1,2023-05-15,0,0
CUST_0005221,51,Male,US,2023-07-22,Premium,1,1,1,2023-07-23,1,0
CUST_0005222,26,Male,CA,2022-04-02,Standard,4,2,1,2022-04-02,0,0
CUST_0005223,59,Female,US,2023-10-31,Standard,3,4,1,2023-10-31,0,0
CUST_0005224,45,Male,AU,2023-05-08,Premium,4,4,1,2023-05-09,1,0
CUST_0005225,28,Female,US,2024-12-31,Basic,1,2,1,2024-12-31,0,0
CUST_0005226,31,Female,UK,2025-01-05,Basic,3,2,1,2025-01-05,0,0
CUST_0005227,56,Female,BR,2022-02-15,Basic,1,1,1,2022-02-15,0,0
CUST_0005228,64,Male,US,2024-03-15,Standard,4,3,1,2024-03-15,0,0
CUST_0005229,36,Other,UK,2024-01-29,Standard,3,1,1,2024-01-29,0,0
CUST_0005230,32,Female,IN,2025-09-19,Premium,2,3,1,2025-09-19,0,0
CUST_0005231,45,Female,US,2024-01-06,Standard,1,4,1,2024-01-06,0,0
CUST_0005232,41,Male,BR,2024-09-09,Basic,4,4,1,2024-09-09,0,0
CUST_0005233,25,Male,US,2024-01-31,Premium,4,2,1,2024-01-31,0,0
CUST_0005234,60,Female,US,2025-05-23,Basic,1,1,1,2025-05-23,0,0
CUST_0005235,26,Male,IN,2022-03-18,Premium,3,1,1,2022-03-18,0,0
CUST_0005236,64,Female,CA,2025-06-08,Basic,2,2,1,2025-06-08,0,0
CUST_0005237,50,Male,AU,2022-02-19,Basic,4,1,1,2022-02-19,0,0
CUST_0005238,50,Female,DE,2023-10-23,Standard,1,4,1,2023-10-23,0,0
CUST_0005239,36,Other,UK,2022-04-17,Basic,1,4,1,2022-04-17,0,0
CUST_0005240,20,Male,CA,2023-11-29,Basic,2,2,1,2023-11-29,0,0
CUST_0005241,27,Female,US,2023-05-13,Standard,2,2,1,2023-05-13,0,0
CUST_0005242,57,Female,US,2024-10-27,Basic,4,3,1,2024-10-27,0,0
CUST_0005243,64,Female,UK,2024-04-04,Basic,2,4,1,2024-04-04,0,0
CUST_0005244,59,Female,DE,2022-10-19,Basic,1,4,1,2022-10-19,0,0
CUST_0005245,18,Female,US,2024-09-05,Standard,3,4,1,2024-09-05,0,0
CUST_0005246,46,Female,US,2025-09-27,Basic,3,4,1,2025-09-27,0,0
CUST_0005247,67,Male,UK,2025-07-27,Basic,1,4,1,2025-07-27,0,0
CUST_0005248,51,Female,US,2023-06-20,Standard,1,3,1,2023-06-20,0,0
CUST_0005249,68,Male,BR,2022-11-08,Standard,1,2,1,2022-11-09,1,0
CUST_0005250,30,Male,UK,2023-05-06,Standard,4,2,1,2023-05-06,0,0
CUST_0005251,18,Female,UK,2022-03-18,Basic,1,1,1,2022-03-18,0,0
CUST_0005252,51,Female,US,2022-05-04,Basic,2,4,1,2022-05-04,0,0
CUST_0005253,46,Female,AU,2024-08-23,Standard,1,4,1,2024-08-24,1,0
CUST_0005254,65,Male,US,2022-10-11,Premium,1,2,1,2022-10-11,0,0
CUST_0005255,64,Male,DE,2024-04-24,Standard,4,4,1,2024-04-24,0,0
CUST_0005256,30,Female,CA,2023-04-27,Basic,1,4,1,2023-04-27,0,0
CUST_0005257,65,Male,DE,2025-06-01,Basic,2,4,1,2025-06-01,0,0
CUST_0005258,66,Female,BR,2025-01-06,Premium,2,2,1,2025-01-06,0,0
CUST_0005259,46,Male,US,2023-08-31,Standard,2,1,1,2023-08-31,0,0
CUST_0005260,56,Male,DE,2023-07-11,Basic,1,2,1,2023-07-11,0,0
CUST_0005261,41,Other,IN,2022-03-10,Basic,4,4,1,2022-03-10,0,0
CUST_0005262,43,Male,US,2025-01-27,Premium,4,2,1,2025-01-27,0,0
CUST_0005263,34,Male,US,2022-03-09,Basic,4,3,1,2022-03-09,0,0
CUST_0005264,24,Male,IN,2022-03-19,Standard,2,4,1,2022-03-19,0,0
CUST_0005265,30,Female,IN,2025-03-15,Standard,4,2,1,2025-03-16,1,0
CUST_0005266,22,Female,BR,2022-03-16,Basic,1,2,1,2022-03-16,0,0
CUST_0005267,43,Male,BR,2023-05-29,Basic,1,1,1,2023-05-29,0,0
CUST_0005268,66,Male,IN,2024-09-20,Basic,3,4,1,2024-09-21,1,0
CUST_0005269,20,Female,BR,2025-01-15,Premium,2,3,1,2025-01-16,1,0
CUST_0005270,24,Male,IN,2024-12-07,Standard,3,3,1,2024-12-07,0,0
CUST_0005271,66,Female,US,2024-02-05,Premium,3,4,1,2024-02-05,0,0
CUST_0005272,56,Male,AU,2024-12-01,Standard,2,2,1,2024-12-01,0,0
CUST_0005273,18,Male,US,2022-05-14,Premium,2,3,1,2022-05-14,0,0
CUST_0005274,66,Female,CA,2024-04-06,Premium,3,4,1,2024-04-06,0,0
CUST_0005275,34,Male,BR,2023-08-16,Standard,1,3,1,2023-08-16,0,0
CUST_0005276,60,Female,CA,2024-11-08,Basic,3,4,1,2024-11-08,0,0
CUST_0005277,42,Male,US,2023-11-23,Standard,2,3,1,2023-11-23,0,0
CUST_0005278,20,Male,US,2024-04-08,Standard,1,1,1,2024-04-08,0,0
CUST_0005279,32,Other,IN,2025-02-17,Standard,3,4,1,2025-02-18,1,0
CUST_0005280,46,Male,AU,2025-09-20,Premium,3,1,1,2025-09-20,0,0
CUST_0005281,60,Female,IN,2023-06-15,Basic,3,4,1,2023-06-15,0,0
CUST_0005282,49,Male,UK,2022-03-11,Basic,2,3,1,2022-03-11,0,0
CUST_0005283,43,Female,US,2023-03-10,Standard,3,3,1,2023-03-10,0,0
CUST_0005284,33,Female,US,2025-04-27,Basic,2,2,1,2025-04-27,0,0
CUST_0005285,42,Male,US,2025-11-27,Standard,1,3,1,2025-12-09,12,0
CUST_0005286,45,Female,US,2025-11-11,Premium,4,1,0,,53,1
CUST_0005287,26,Female,CA,2022-05-13,Standard,1,2,1,2022-05-13,0,0
CUST_0005288,18,Male,US,2025-05-30,Premium,3,1,1,2025-05-30,0,0
CUST_0005289,46,Female,US,2022-03-08,Standard,2,1,1,2022-03-08,0,0
CUST_0005290,39,Female,BR,2024-03-17,Standard,3,1,1,2024-03-17,0,0
CUST_0005291,33,Male,DE,2022-08-19,Standard,1,1,1,2022-08-20,1,0
CUST_0005292,58,Male,AU,2023-10-30,Basic,4,1,1,2023-10-30,0,0
CUST_0005293,68,Male,IN,2022-05-30,Standard,4,4,1,2022-05-30,0,0
CUST_0005294,61,Male,US,2025-02-06,Basic,2,4,1,2025-02-06,0,0
CUST_0005295,68,Female,BR,2024-03-29,Premium,1,2,1,2024-03-31,2,0
CUST_0005296,58,Female,US,2023-09-07,Basic,1,1,1,2023-09-07,0,0
CUST_0005297,24,Other,IN,2025-01-09,Basic,2,4,1,2025-01-09,0,0
CUST_0005298,31,Male,BR,2023-06-24,Standard,2,3,1,2023-06-25,1,0
CUST_0005299,46,Male,BR,2024-10-28,Standard,2,2,1,2024-10-28,0,0
CUST_0005300,36,Female,AU,2023-04-20,Basic,3,4,1,2023-04-20,0,0
CUST_0005301,36,Female,BR,2022-09-11,Basic,3,3,1,2022-09-11,0,0
CUST_0005302,19,Female,IN,2023-05-08,Premium,2,2,1,2023-05-08,0,0
CUST_0005303,58,Male,US,2023-10-27,Standard,2,3,1,2023-10-28,1,0
CUST_0005304,62,Male,AU,2023-07-25,Basic,4,1,1,2023-07-25,0,0
CUST_0005305,32,Male,US,2025-05-13,Standard,4,3,1,2025-05-13,0,0
CUST_0005306,20,Other,AU,2024-03-12,Basic,3,1,1,2024-03-12,0,0
CUST_0005307,28,Male,US,2025-04-05,Basic,4,2,1,2025-04-05,0,0
